timestamp,mode,algo,model_name,episodes,steps,cycle_id,training_time,testing_time,winsize,test_cases,failed_test_cases, apfd, nrpa, random_apfd, optimal_apfd
15/09/2020 20:42:55,LISTWISE,A2C,LISTWISE_A2C_0_0,200,17297,d50feb67569fb5881b8a2ff5996f656c5f207c2e,18167.483,1109.901,4,29,0,0,0.7277615429573349,0,0
15/09/2020 20:43:40,LISTWISE,A2C,LISTWISE_A2C_0_2,200,33976,2a95bf89813ebf321955d191afda7e0b08d69710,43333.179,1030.439,4,23,0,0,0.86054579093432,0,0
15/09/2020 20:44:09,LISTWISE,A2C,LISTWISE_A2C_0_3,200,25408,58fa9a673547c884cd1f11a8927414e563480358,27450.628,1121.887,4,27,0,0,0.7294372294372294,0,0
15/09/2020 20:44:52,LISTWISE,A2C,LISTWISE_A2C_0_4,200,31076,0bbe5b59af443da2c3101cb9259e7ad68152dd13,41064.513,1183.9859999999999,4,35,0,0,0.7138832997987927,0,0
15/09/2020 20:45:48,LISTWISE,A2C,LISTWISE_A2C_0_7,200,42904,5cf68bdc46c7bcc0fc5eb3cacd1c84514ef552cf,53590.463,939.785,4,10,0,0,0.7506493506493507,0,0
15/09/2020 20:46:05,LISTWISE,A2C,LISTWISE_A2C_0_8,200,8643,f8bf45444c49053a92f6f560c5008d5ac43aa27f,15306.58,1158.733,4,12,0,0,0.8892307692307693,0,0
15/09/2020 20:46:29,LISTWISE,A2C,LISTWISE_A2C_0_9,200,11003,af1f8163af8b52bc28a18109858744967935d828,21338.452,1676.089,4,33,1,0.6515151515151515,0.7721286615053077,0.803030303030303,0.9848484848484849
15/09/2020 20:47:25,LISTWISE,A2C,LISTWISE_A2C_0_10,200,39893,31b546aecd87725c8a1274d1485cee89bdddfdce,54184.918,1006.444,4,21,0,0,0.7079432195711266,0,0
15/09/2020 20:48:00,LISTWISE,A2C,LISTWISE_A2C_0_12,200,22647,6e8bb88263dd64b703679bf853c15f40ac07e347,33204.651,1120.375,4,9,0,0,0.7333333333333333,0,0
15/09/2020 20:48:21,LISTWISE,A2C,LISTWISE_A2C_0_13,200,7505,24a3100e9897837b513a0d9f2ae26fd02ec91246,19254.883,1024.815,4,21,0,0,0.7716701902748414,0,0
