timestamp,mode,algo,model_name,episodes,steps,cycle_id,training_time,testing_time,winsize,test_cases,failed_test_cases, apfd, nrpa, random_apfd, optimal_apfd
16/09/2020 04:31:38,LISTWISE,ACER,LISTWISE_ACER_0_0,200,9810,ce0c082898e3551d313fb5b73763f399232b3fd5,14333.887,2230.222,4,11,0,0,0.8537549407114624,0,0
16/09/2020 04:31:57,LISTWISE,ACER,LISTWISE_ACER_0_1,200,9810,5b98a73e4db8d0cb1f29138b2f14319df7840ce1,14977.217,2319.002,4,15,0,0,0.8290322580645161,0,0
16/09/2020 04:32:24,LISTWISE,ACER,LISTWISE_ACER_0_2,200,14720,1d1883f0e20215720eb583fd43eee088808c616b,22793.661,2414.808,4,85,0,0,0.7368949048407613,0,0
16/09/2020 04:35:19,LISTWISE,ACER,LISTWISE_ACER_0_3,200,125959,bd9adbb637a8a4aa5eb61c6fde2c576d0ab3c4fa,171716.595,2084.076,4,11,0,0,0.883399209486166,0,0
16/09/2020 04:35:40,LISTWISE,ACER,LISTWISE_ACER_0_4,200,9810,697329630f16ee37cab30004aab5b0831fc9ecc3,16782.193,2069.653,4,11,0,0,0.8557312252964426,0,0
16/09/2020 04:36:00,LISTWISE,ACER,LISTWISE_ACER_0_7,200,9810,aa31bc6c313789c344d715b7c1aeea0cd8de47e2,16742.593,1936.585,4,7,0,0,0.7357142857142858,0,0
16/09/2020 04:36:17,LISTWISE,ACER,LISTWISE_ACER_0_10,200,5330,7e85d1cf54b1e467607a0019b56f91577ebe2e4f,12574.53,2413.396,4,57,0,0,0.7481890633630554,0,0
16/09/2020 04:38:09,LISTWISE,ACER,LISTWISE_ACER_0_11,200,77894,13cd4e0ac3ab76a4dc091eda457f9a111727cba2,107744.843,2167.032,4,6,0,0,0.7912087912087912,0,0
16/09/2020 04:38:29,LISTWISE,ACER,LISTWISE_ACER_0_12,200,4301,648eebba22d6398a01b0924975bedced8469ac80,14260.918,3592.43,4,57,0,0,0.7670953996685868,0,0
16/09/2020 04:40:26,LISTWISE,ACER,LISTWISE_ACER_0_13,200,77894,eaa9269ac80c2a957cabed0c46173149a4137c24,111627.197,3442.641,4,57,0,0,0.738578079381362,0,0
16/09/2020 04:42:23,LISTWISE,ACER,LISTWISE_ACER_0_14,200,77894,4a26a86d0c0d9a72a0505ceedc7f1e39b984c302,113653.815,2240.91,4,45,0,0,0.7277910495301799,0,0
16/09/2020 04:43:55,LISTWISE,ACER,LISTWISE_ACER_0_15,200,58426,e4b7ee81c1773eeb0bb71ca53bf722f046c16a16,87301.721,2248.003,4,7,0,0,0.85,0,0
16/09/2020 04:44:17,LISTWISE,ACER,LISTWISE_ACER_0_16,200,5330,fbb5d31a581c24e925c442a7754358d2b62a669d,18378.314,2112.299,4,38,0,0,0.7880540512119459,0,0
16/09/2020 04:45:36,LISTWISE,ACER,LISTWISE_ACER_0_17,200,47484,b2c1afce7eb13ea44fc7d25562cc3bb83cc91b2f,74680.715,2310.201,4,19,0,0,0.7890688259109312,0,0
16/09/2020 04:46:19,LISTWISE,ACER,LISTWISE_ACER_0_20,200,19942,c7c85ee39892df3ca007c6596c41654865be7e43,39027.203,2018.584,4,9,0,0,0.8210526315789474,0,0
16/09/2020 04:46:47,LISTWISE,ACER,LISTWISE_ACER_0_21,200,7505,1f56bd103d53c8c6ba7502c6586c26be01bfdb80,23523.501,2464.502,4,45,0,0,0.8207676381589425,0,0
16/09/2020 04:48:24,LISTWISE,ACER,LISTWISE_ACER_0_22,200,58426,2d61e349dbd3e2e81450c9ac531218220b7e422d,93647.022,1960.647,4,23,0,0,0.7305735430157262,0,0
16/09/2020 04:49:17,LISTWISE,ACER,LISTWISE_ACER_0_23,200,25408,c503d742f094dc2048b72c3f78f5e2e6070a44e1,48520.534,2072.616,4,21,0,0,0.8051948051948052,0,0
