TestTargetsPerCommit,RL,RF,RRF,MART,RankNet,RankBoost,Coordinate Ascent,LambdaMART,RLMLP,kNN,compress,normal,RPA
11,0.756126482213439,0.925494071146245,0.892094861660079,0.982213438735178,0.917588932806324,0.91699604743083,0.714624505928854,0.938537549407115,0.780237154150198,0.770750988142293,,,
1,1,1,1,1,1,1,1,1,1,1,,,
13,0.773870573870574,0.915506715506716,0.87960927960928,0.971916971916972,0.928693528693529,0.881562881562882,0.736752136752137,0.947863247863248,0.763858363858364,0.843711843711844,,,
13,0.767887667887668,0.923076923076923,0.87948717948718,0.987789987789988,0.928693528693529,0.881562881562882,0.737728937728938,0.949206349206349,0.784981684981685,0.787545787545787,,,
11,0.805533596837945,0.923517786561265,0.882213438735178,0.992094861660079,0.917588932806324,0.91699604743083,0.715217391304348,0.938537549407115,0.854347826086957,0.770750988142293,,,
13,0.881318681318682,0.923809523809524,0.880708180708181,0.990231990231991,0.928693528693529,0.881562881562882,0.738217338217338,0.938949938949939,0.848351648351648,0.787545787545787,,,
5,0.856363636363636,0.990909090909091,0.965454545454545,0.981818181818182,0.947272727272727,0.836363636363636,0.838181818181818,0.956363636363636,0.905454545454546,0.818181818181818,,,
4,0.833333333333333,0.986666666666667,0.876666666666667,0.966666666666667,0.91,0.8,0.876666666666667,0.89,0.833333333333333,0.8,,,
3,1,0.928571428571429,0.978571428571428,0.928571428571429,0.828571428571429,0.785714285714286,0.957142857142857,0.735714285714286,0.978571428571428,0.928571428571429,,,
13,0.74981684981685,0.906593406593407,0.866544566544567,0.974358974358975,0.928205128205128,0.923076923076923,0.698290598290598,0.952869352869353,0.757387057387058,0.717948717948718,,,
1,1,1,1,1,1,1,1,1,1,1,,,
13,0.765811965811966,0.866178266178266,0.821123321123321,0.887667887667888,0.888400488400488,0.858363858363859,0.736385836385836,0.84932844932845,0.790598290598291,0.716727716727717,,,
15,0.735322580645161,0.936209677419355,0.832822580645161,0.953225806451613,0.900322580645161,0.839516129032258,0.756451612903226,0.942258064516129,0.728629032258065,0.769354838709677,,,
13,0.70989010989011,0.92039072039072,0.909035409035409,0.94017094017094,0.886324786324786,0.857142857142857,0.736996336996337,0.931257631257631,0.737484737484738,0.758241758241758,,,
13,0.813553113553114,0.886813186813187,0.863980463980464,0.962148962148963,0.884371184371184,0.887667887667888,0.74004884004884,0.894261294261294,0.7997557997558,0.694749694749695,,,
2,1,1,1,1,1,1,0.82,1,1,0.8,,,
12,0.786153846153846,0.926153846153846,0.891230769230769,0.978461538461538,0.896153846153846,0.906153846153846,0.729538461538461,0.916153846153846,0.756307692307692,0.669230769230769,,,
1,1,1,1,1,1,1,1,1,1,1,,,
12,0.756615384615385,0.923692307692308,0.842923076923077,0.978461538461538,0.884,0.856923076923077,0.743230769230769,0.884153846153846,0.767692307692308,0.663076923076923,,,
12,0.778923076923077,0.883230769230769,0.825076923076923,0.98,0.884,0.856923076923077,0.743230769230769,0.884615384615385,0.778923076923077,0.72,,,
2,0.8,0.96,0.8,1,0.88,0.8,0.9,0.86,0.8,0.8,,,
1,1,1,1,1,1,1,1,1,1,1,,,
14,0.820295566502463,0.899408866995074,0.810049261083744,0.955665024630542,0.896748768472906,0.882758620689655,0.728177339901478,0.90423645320197,0.757241379310345,0.678817733990148,,,
13,0.795848595848596,0.854822954822955,0.792185592185592,0.973137973137973,0.872893772893773,0.859584859584859,0.751037851037851,0.834798534798535,0.811721611721612,0.678876678876679,,,
10,0.843896103896104,0.868311688311688,0.798961038961039,0.992207792207793,0.921818181818182,0.862337662337662,0.784415584415585,0.929350649350649,0.771948051948052,0.781818181818182,,,
10,0.764675324675325,0.874285714285714,0.851948051948052,0.989610389610389,0.92,0.903896103896104,0.784935064935065,0.926493506493507,0.73974025974026,0.766233766233766,,,
10,0.774285714285714,0.876103896103896,0.852467532467533,0.989610389610389,0.92,0.903896103896104,0.784675324675325,0.926493506493507,0.75948051948052,0.758441558441558,,,
52,0.801078167115903,0.935191789342733,0.908938420070496,0.970599212108646,0.761482479784367,0.885092266224342,0.744864192411363,0.940989010989011,0.788971594443293,0.793530997304582,,,
14,0.766108374384236,0.943743842364532,0.862660098522167,0.969458128078818,0.896059113300493,0.872906403940887,0.736945812807882,0.909261083743842,0.743645320197044,0.641379310344827,,,
15,0.80491935483871,0.863548387096774,0.917661290322581,0.937096774193549,0.853306451612903,0.841129032258065,0.744596774193548,0.902338709677419,0.809677419354839,0.798387096774194,,,
13,0.850915750915751,0.913797313797314,0.910744810744811,0.984126984126984,0.882539682539683,0.868131868131868,0.730525030525031,0.924175824175824,0.834798534798535,0.793650793650794,,,
13,0.762515262515263,0.868742368742369,0.843101343101343,0.964590964590965,0.878144078144078,0.874236874236875,0.73015873015873,0.920634920634921,0.761782661782662,0.765567765567766,,,
13,0.812942612942613,0.922344322344322,0.867032967032967,0.976800976800977,0.879242979242979,0.870573870573871,0.728937728937729,0.921123321123321,0.77948717948718,0.778998778998779,,,
13,0.800854700854701,0.905738705738706,0.873504273504274,0.968253968253968,0.880463980463981,0.877899877899878,0.724297924297924,0.923443223443224,0.773260073260073,0.774114774114774,,,
13,0.810989010989011,0.915140415140415,0.902197802197802,0.973137973137973,0.879242979242979,0.870573870573871,0.727716727716728,0.918559218559219,0.784126984126984,0.78021978021978,,,
23,0.728260869565217,0.878977798334875,0.86572617946346,0.93686401480111,0.736008325624422,0.824468085106383,0.7631822386679,0.930596669750231,0.740379278445883,0.814292321924144,,,
17,0.78593837535014,0.892436974789916,0.875406162464986,0.968067226890756,0.775070028011204,0.817366946778712,0.757983193277311,0.915182072829132,0.794509803921569,0.82296918767507,,,
17,0.754453781512605,0.883305322128851,0.881344537815126,0.970868347338936,0.77641456582633,0.826330532212886,0.757591036414566,0.934509803921569,0.778711484593837,0.831372549019608,,,
14,0.811724137931034,0.930147783251232,0.86807881773399,0.971428571428571,0.908669950738916,0.850246305418719,0.748965517241379,0.919901477832512,0.781379310344828,0.745812807881773,,,
36,0.715457238059978,0.930470196223621,0.869005306676539,0.971923978773294,0.74020733061829,0.841848698013082,0.734110823151919,0.912970504751327,0.72843391336542,0.82315191904233,,,
39,0.733203505355404,0.931066212268744,0.887624148003895,0.954527750730282,0.760058422590068,0.887049659201558,0.747740993184031,0.916333982473223,0.728729308666018,0.814897760467381,,,
39,0.770296981499513,0.954386562804285,0.899761441090555,0.955744888023369,0.753451801363194,0.85983446932814,0.734493670886076,0.942999026290166,0.757925998052581,0.841041869522882,,,
39,0.738583252190847,0.950365141187926,0.911718597857839,0.957692307692308,0.749931840311587,0.864021421616359,0.736426484907498,0.952117818889971,0.73620253164557,0.844888023369036,,,
39,0.797672833495619,0.941066212268744,0.914897760467381,0.956864654333009,0.746397273612464,0.853992210321324,0.739347614410906,0.94699123661149,0.771645569620253,0.843086660175268,,,
13,0.700732600732601,0.926739926739927,0.874114774114774,0.953601953601954,0.87997557997558,0.841269841269841,0.725396825396825,0.939316239316239,0.737240537240537,0.775335775335776,,,
13,0.857142857142857,0.897680097680098,0.878998778998779,0.947496947496948,0.877411477411477,0.873015873015873,0.731623931623932,0.921123321123321,0.848595848595849,0.764346764346765,,,
13,0.781440781440781,0.904029304029304,0.877899877899878,0.96947496947497,0.886935286935287,0.865689865689866,0.717582417582418,0.936019536019536,0.762393162393162,0.78021978021978,,,
17,0.750028011204482,0.920224089635854,0.876470588235294,0.976470588235294,0.831484593837535,0.82296918767507,0.729467787114846,0.940672268907563,0.74218487394958,0.803361344537815,,,
8,0.850490196078431,0.93578431372549,0.807843137254902,0.970588235294118,0.919607843137255,0.901960784313726,0.800980392156863,0.968137254901961,0.836764705882353,0.803921568627451,,,
8,0.892156862745098,0.93578431372549,0.82843137254902,0.965686274509804,0.908333333333334,0.887254901960784,0.816666666666667,0.96764705882353,0.877450980392157,0.946078431372549,,,
5,0.834545454545455,0.916363636363636,0.927272727272727,0.945454545454546,0.890909090909091,0.781818181818182,0.901818181818182,0.969090909090909,0.845454545454546,0.927272727272727,,,
13,0.766300366300367,0.926984126984127,0.892551892551892,0.964590964590965,0.885592185592186,0.874236874236875,0.71953601953602,0.923565323565324,0.778388278388278,0.727716727716728,,,
13,0.851037851037851,0.921367521367521,0.893650793650794,0.973137973137973,0.887057387057387,0.862026862026862,0.716727716727717,0.932234432234432,0.806471306471307,0.797313797313798,,,
15,0.725322580645161,0.892016129032258,0.886532258064516,0.956451612903226,0.871209677419355,0.85241935483871,0.729596774193548,0.917903225806452,0.767983870967742,0.812096774193548,,,
13,0.841758241758242,0.877533577533578,0.873626373626374,0.98046398046398,0.892673992673993,0.865689865689866,0.717948717948718,0.930891330891331,0.862393162393163,0.7997557997558,,,
5,0.812727272727273,0.934545454545455,0.963636363636364,0.981818181818182,0.890909090909091,0.654545454545454,0.887272727272727,0.909090909090909,0.82,0.8,,,
11,0.805138339920949,0.908893280632411,0.931818181818182,0.968379446640316,0.896245059288538,0.786561264822135,0.804347826086957,0.956521739130435,0.796837944664032,0.760869565217391,,,
8,0.842156862745098,0.930882352941176,0.837254901960784,0.965686274509803,0.907352941176471,0.862745098039216,0.811274509803922,0.953921568627451,0.848039215686274,0.941176470588235,,,
13,0.853479853479853,0.907814407814408,0.928815628815629,0.981684981684982,0.895238095238095,0.871794871794872,0.716239316239316,0.932722832722833,0.833943833943834,0.781440781440781,,,
13,0.848107448107448,0.896459096459096,0.923809523809524,0.978021978021978,0.895238095238095,0.871794871794872,0.715018315018315,0.946520146520147,0.826495726495727,0.811965811965812,,,
39,0.782624148003895,0.937429406037001,0.908743914313535,0.949026290165531,0.748281402142162,0.870301850048685,0.736226874391431,0.933787731256086,0.765111976630964,0.838656280428432,,,
3,0.907142857142857,0.892857142857143,0.714285714285714,1,0.921428571428571,0.928571428571429,0.85,1,0.928571428571429,1,,,
3,0.928571428571429,0.9,0.928571428571428,1,0.921428571428571,0.785714285714286,0.835714285714286,0.957142857142857,0.928571428571429,1,,,
3,0.978571428571428,0.871428571428571,0.714285714285714,1,0.921428571428571,0.785714285714286,0.835714285714286,0.957142857142857,0.828571428571429,0.928571428571428,,,
3,0.928571428571429,0.8,0.771428571428571,0.928571428571429,0.842857142857143,0.928571428571429,0.935714285714286,0.935714285714286,0.935714285714286,0.785714285714286,,,
11,0.74901185770751,0.920158102766798,0.924703557312253,0.952569169960474,0.883201581027668,0.83399209486166,0.761067193675889,0.917588932806324,0.759090909090909,0.835968379446641,,,
1,1,1,1,1,1,1,1,1,1,1,,,
4,0.933333333333333,1,0.996666666666667,1,0.953333333333334,1,0.836666666666667,0.946666666666667,0.876666666666667,0.866666666666667,,,
1,1,1,1,1,1,1,1,1,1,1,,,
5,0.805454545454545,0.852727272727273,0.82,1,0.881818181818182,0.945454545454546,0.821818181818182,0.865454545454545,0.823636363636364,0.909090909090909,,,
18,0.787861545756283,0.905879563774301,0.947937411095306,0.911806543385491,0.788430535798957,0.781887150308203,0.757373162636321,0.932005689900426,0.794926505452821,0.727833096254149,,,
5,0.82,0.9,0.996363636363636,0.854545454545455,0.889090909090909,0.636363636363637,0.843636363636364,0.932727272727273,0.841818181818182,0.781818181818182,,,
13,0.886324786324786,0.911843711843712,0.873504273504274,0.974358974358975,0.892551892551893,0.880341880341881,0.714285714285714,0.933699633699634,0.88937728937729,0.768009768009768,,,
13,0.773626373626374,0.924664224664225,0.948595848595849,0.973137973137973,0.897557997557998,0.875457875457876,0.706227106227106,0.936019536019536,0.744200244200244,0.800976800976801,,,
13,0.777045177045177,0.90976800976801,0.937728937728938,0.973137973137973,0.892551892551893,0.880341880341881,0.712087912087912,0.940903540903541,0.836752136752137,0.78021978021978,,,
20,0.798536585365854,0.920452961672474,0.899616724738676,0.979094076655052,0.822090592334495,0.945993031358885,0.717212543554007,0.952229965156794,0.766550522648084,0.870034843205575,,,
20,0.757142857142857,0.927003484320558,0.923066202090592,0.989547038327526,0.846480836236934,0.916376306620209,0.703310104529617,0.921463414634146,0.760104529616725,0.881881533101045,,,
1,1,1,1,1,1,1,1,1,1,1,,,
6,0.861538461538462,0.771428571428572,0.813186813186813,0.956043956043956,0.857142857142857,0.637362637362637,0.832967032967033,0.797802197802198,0.847252747252748,0.945054945054945,,,
13,0.828205128205128,0.936263736263736,0.925030525030525,0.978021978021978,0.88949938949939,0.862026862026862,0.71037851037851,0.930647130647131,0.787912087912088,0.736263736263737,,,
15,0.758387096774194,0.909193548387097,0.934112903225806,0.970161290322581,0.872177419354839,0.842741935483871,0.714274193548387,0.92483870967742,0.753951612903226,0.801612903225806,,,
1,1,1,1,1,1,1,1,1,1,1,,,
15,0.845564516129032,0.913629032258064,0.899596774193548,0.967741935483871,0.876129032258065,0.844354838709678,0.714435483870968,0.92758064516129,0.764274193548387,0.80241935483871,,,
34,0.803551333576909,0.924311289733285,0.917391304347826,0.975009134088418,0.795147972232371,0.889075630252101,0.713723054439167,0.92955791012057,0.780964559736938,0.788966021191085,,,
13,0.703418803418804,0.959340659340659,0.934432234432235,0.976800976800977,0.902808302808303,0.881562881562882,0.733821733821734,0.92967032967033,0.702808302808303,0.777777777777778,,,
12,0.834461538461538,0.890153846153846,0.919538461538461,0.972307692307692,0.904307692307692,0.886153846153846,0.713384615384615,0.920307692307692,0.756923076923077,0.755384615384615,,,
30,0.814955050237969,0.91028027498678,0.895473294553147,0.979058699101005,0.779725013220518,0.858593336858805,0.716499206768906,0.888693812797462,0.793738762559493,0.754098360655738,,,
18,0.791986723565671,0.911332385016596,0.904409672830726,0.981981981981982,0.837932669511617,0.908961593172119,0.703651019440493,0.891465149359886,0.78018018018018,0.824561403508772,,,
30,0.830978318350079,0.904251718667372,0.880973030142782,0.979587519830778,0.781459545214173,0.848863035430989,0.714669487043892,0.909169751454258,0.797207826546801,0.772289793759916,,,
3,0.864285714285714,0.928571428571429,0.928571428571428,1,0.964285714285714,1,0.864285714285714,0.964285714285714,0.907142857142857,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
13,0.783150183150183,0.883882783882784,0.892063492063492,0.94993894993895,0.905006105006105,0.89010989010989,0.717216117216117,0.914652014652015,0.773992673992674,0.731379731379731,,,
3,0.907142857142857,0.971428571428571,1,1,0.957142857142857,1,0.821428571428571,0.914285714285714,0.864285714285714,1,,,
13,0.766788766788767,0.947374847374847,0.953235653235654,0.970695970695971,0.894627594627595,0.851037851037851,0.723809523809524,0.921489621489622,0.722954822954823,0.72039072039072,,,
13,0.85006105006105,0.944566544566545,0.93943833943834,0.969474969474969,0.894505494505495,0.881562881562882,0.724786324786325,0.922832722832723,0.812210012210012,0.703296703296703,,,
15,0.725887096774194,0.949435483870968,0.89741935483871,0.969354838709677,0.897580645161291,0.875,0.743225806451613,0.941935483870968,0.665161290322581,0.767741935483871,,,
15,0.74241935483871,0.959516129032258,0.930564516129032,0.97258064516129,0.895564516129032,0.854838709677419,0.725806451612903,0.942903225806452,0.703387096774194,0.70483870967742,,,
16,0.791176470588235,0.959558823529412,0.933155080213904,0.980614973262032,0.91798128342246,0.88168449197861,0.710561497326203,0.945387700534759,0.772125668449198,0.707219251336898,,,
15,0.751612903225806,0.960564516129032,0.934677419354839,0.978225806451613,0.904032258064516,0.869354838709677,0.721048387096774,0.938870967741936,0.763467741935484,0.759677419354839,,,
12,0.737230769230769,0.936,0.936307692307692,0.963076923076923,0.900769230769231,0.86923076923077,0.718923076923077,0.908769230769231,0.731538461538462,0.710769230769231,,,
20,0.789372822299651,0.927003484320558,0.932787456445993,0.970731707317073,0.77822299651568,0.907317073170731,0.734912891986063,0.948222996515679,0.792229965156794,0.896864111498258,,,
20,0.779686411149826,0.946689895470383,0.911672473867596,0.973519163763067,0.777212543554007,0.902090592334495,0.73411149825784,0.953693379790941,0.783344947735192,0.896515679442509,,,
15,0.794274193548387,0.953790322580645,0.92508064516129,0.982258064516129,0.907661290322581,0.866129032258065,0.715887096774194,0.9425,0.793387096774194,0.731451612903226,,,
20,0.82397212543554,0.952961672473867,0.915818815331011,0.97595818815331,0.777282229965157,0.904529616724739,0.731951219512195,0.933275261324042,0.816480836236934,0.886062717770035,,,
13,0.777167277167277,0.949206349206349,0.933455433455433,0.960927960927961,0.893284493284493,0.851037851037851,0.721489621489622,0.922954822954823,0.775946275946276,0.710622710622711,,,
20,0.766202090592335,0.956376306620209,0.91808362369338,0.962020905923345,0.771777003484321,0.907665505226481,0.737247386759582,0.936724738675958,0.743135888501742,0.884668989547038,,,
12,0.786923076923077,0.939538461538461,0.931692307692308,0.953846153846154,0.898769230769231,0.86923076923077,0.718769230769231,0.906615384615385,0.794461538461538,0.710769230769231,,,
4,0.763333333333333,0.91,0.886666666666667,0.966666666666667,0.983333333333333,0.966666666666667,0.71,0.99,0.766666666666667,0.866666666666667,,,
13,0.754700854700855,0.924908424908425,0.914652014652015,0.958485958485958,0.910500610500611,0.879120879120879,0.70952380952381,0.919291819291819,0.696336996336996,0.741147741147741,,,
9,0.809824561403509,0.854385964912281,0.861052631578947,0.866666666666667,0.798245614035088,0.859649122807017,0.785263157894737,0.923508771929825,0.751929824561403,0.789473684210526,,,
13,0.843589743589744,0.925641025641026,0.925030525030525,0.979242979242979,0.902686202686203,0.831501831501831,0.699389499389499,0.913308913308913,0.792185592185592,0.752136752136752,,,
16,0.787366310160428,0.900868983957219,0.909024064171123,0.982620320855615,0.883689839572192,0.779411764705882,0.729946524064171,0.923729946524064,0.801671122994652,0.800802139037433,,,
39,0.714561830574489,0.936767283349562,0.913432327166504,0.967185978578384,0.759834469328141,0.841285296981499,0.72062317429406,0.918675754625122,0.739936708860759,0.844498539435249,,,
13,0.763369963369963,0.93028083028083,0.892918192918193,0.932844932844933,0.897557997557998,0.868131868131868,0.708302808302808,0.944200244200244,0.762271062271062,0.715506715506716,,,
13,0.721245421245421,0.910744810744811,0.938705738705739,0.956043956043956,0.893894993894994,0.857142857142857,0.716483516483517,0.867277167277167,0.765445665445666,0.746031746031746,,,
12,0.835076923076923,0.941230769230769,0.902,0.956923076923077,0.893076923076923,0.873846153846154,0.726,0.9,0.858461538461538,0.673846153846154,,,
13,0.745421245421246,0.908791208791209,0.894139194139194,0.960927960927961,0.893894993894994,0.857142857142857,0.716483516483517,0.89035409035409,0.734798534798535,0.746031746031746,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
13,0.755189255189255,0.932600732600733,0.894627594627595,0.947496947496948,0.8996336996337,0.876678876678877,0.717948717948718,0.907326007326007,0.769474969474969,0.738705738705739,,,
13,0.807814407814408,0.93003663003663,0.918803418803419,0.954822954822955,0.903418803418803,0.881562881562882,0.713675213675214,0.912454212454213,0.808913308913309,0.769230769230769,,,
13,0.74957264957265,0.929304029304029,0.898778998778999,0.95970695970696,0.903418803418803,0.881562881562882,0.713675213675214,0.912454212454213,0.742735042735043,0.76068376068376,,,
37,0.768546230440967,0.92826173541963,0.929701280227596,0.966543385490754,0.761928876244666,0.943271692745377,0.718833570412518,0.961137980085348,0.74427880512091,0.870896159317212,,,
13,0.830647130647131,0.931257631257631,0.925641025641026,0.952380952380952,0.8996336996337,0.876678876678877,0.717094017094017,0.907326007326007,0.845787545787546,0.726495726495727,,,
19,0.833036437246964,0.90336032388664,0.914089068825911,0.98663967611336,0.824493927125506,0.784210526315789,0.72497975708502,0.935141700404858,0.801052631578947,0.832388663967611,,,
3,0.807142857142857,0.928571428571428,0.985714285714286,1,0.971428571428572,0.928571428571429,0.778571428571429,0.942857142857143,0.785714285714286,0.785714285714286,,,
3,0.85,0.928571428571428,0.985714285714286,1,0.971428571428572,0.928571428571429,0.778571428571429,0.942857142857143,0.785714285714286,0.928571428571428,,,
22,0.67270092226614,0.907931488801054,0.932042160737813,0.982872200263505,0.819288537549407,0.887483530961792,0.720816864295125,0.893359683794467,0.715204216073781,0.795256916996048,,,
33,0.779695107350946,0.938614414558225,0.930337616729188,0.97038869822013,0.749612898076463,0.896879240162823,0.726251097453907,0.945007582408812,0.762008141112619,0.868784420145263,,,
39,0.723519961051607,0.939537487828627,0.914956183057449,0.971372930866602,0.756134371957157,0.91713729308666,0.726606621226874,0.963003894839338,0.731402142161636,0.891577409931841,,,
32,0.764798951048951,0.934956293706294,0.936905594405595,0.970367132867133,0.754169580419581,0.908653846153847,0.718557692307692,0.956232517482518,0.748872377622378,0.878409090909091,,,
9,0.782456140350877,0.878947368421053,0.865614035087719,0.919298245614035,0.910526315789474,0.866666666666667,0.749824561403509,0.948421052631579,0.753333333333333,0.803508771929825,,,
33,0.750626546412324,0.936211988187406,0.921821374411366,0.963923697022907,0.755016362040067,0.900231463005827,0.723880597014926,0.937457099529092,0.765807327001357,0.871897198499481,,,
39,0.719303797468355,0.93667964946446,0.904513145082765,0.960564751703992,0.749410905550146,0.884664070107108,0.720676728334956,0.967380720545278,0.698076923076923,0.883641674780915,,,
19,0.71582995951417,0.89161943319838,0.924898785425101,0.921457489878542,0.778461538461538,0.780566801619433,0.750971659919028,0.920526315789474,0.770080971659919,0.819028340080972,,,
54,0.796182003521453,0.89651376146789,0.916977110555092,0.944954128440367,0.760253915299787,0.818200352145306,0.724266518394959,0.938752664257251,0.779260494856825,0.818478361597628,,,
33,0.772112698539389,0.961122196504111,0.904733019395004,0.95769814031447,0.756596695666055,0.871737568840291,0.727240801340889,0.935437784340331,0.791938702210871,0.830473301939501,,,
36,0.759514994446501,0.939411329137356,0.930963840552882,0.980377637911885,0.761471060101197,0.900962606442058,0.717289892632358,0.96990620757744,0.765531284709367,0.896026163149451,,,
32,0.776311188811189,0.937447552447552,0.930506993006993,0.976136363636364,0.764903846153846,0.91687062937063,0.713601398601399,0.941512237762238,0.803409090909091,0.878146853146853,,,
32,0.780288461538462,0.930952797202797,0.934921328671329,0.973251748251748,0.749143356643357,0.91451048951049,0.719833916083916,0.939169580419581,0.801407342657343,0.898863636363637,,,
33,0.756141751137361,0.939340729507542,0.933202969111661,0.969909809242558,0.753643546971027,0.900710351983399,0.72328198579296,0.943355415436188,0.734527895282944,0.878442014526299,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
3,0.785714285714286,0.978571428571428,0.971428571428571,0.928571428571429,0.935714285714286,1,0.785714285714286,0.842857142857143,0.785714285714286,0.928571428571429,,,
1,1,1,1,1,1,1,1,1,1,1,,,
2,1,0.98,0.84,1,0.88,1,1,0.98,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
3,0.978571428571428,0.942857142857143,0.928571428571428,1,0.864285714285714,0.785714285714286,0.892857142857143,1,0.935714285714286,1,,,
12,0.761538461538461,0.934,0.904615384615384,0.970769230769231,0.940153846153846,0.924615384615384,0.715076923076923,0.987230769230769,0.775230769230769,0.884615384615385,,,
12,0.734769230769231,0.939230769230769,0.935538461538461,0.963076923076923,0.938461538461539,0.88,0.691076923076923,0.988923076923077,0.706615384615385,0.906153846153846,,,
12,0.849384615384615,0.925076923076923,0.931076923076923,0.972307692307692,0.939538461538462,0.884615384615384,0.694307692307692,0.984461538461538,0.824769230769231,0.915384615384615,,,
12,0.863384615384615,0.929076923076923,0.93476923076923,0.967692307692307,0.943076923076923,0.883076923076923,0.695692307692308,0.975846153846154,0.873692307692308,0.915384615384615,,,
1,1,1,1,1,1,1,1,1,1,1,,,
20,0.760662020905923,0.914390243902439,0.938850174216028,0.975609756097561,0.774912891986063,0.876655052264808,0.713797909407665,0.913763066202091,0.767560975609756,0.872473867595819,,,
20,0.761777003484321,0.90404181184669,0.958292682926829,0.984668989547038,0.771254355400697,0.863763066202091,0.703519163763066,0.900034843205575,0.776550522648084,0.881184668989547,,,
38,0.749061464850939,0.946064461853935,0.927724906672275,0.974288869025711,0.763936063936064,0.905725853094274,0.706383090593617,0.953993375046007,0.742462800357537,0.889846995110153,,,
38,0.738177611861822,0.94669015195331,0.932357116567643,0.966033966033966,0.744965560755035,0.799568852200431,0.735317314264683,0.926778484673221,0.731626268468374,0.873284610126716,,,
5,0.745454545454545,0.854545454545454,0.84,0.945454545454546,0.981818181818182,0.945454545454546,0.750909090909091,0.881818181818182,0.703636363636364,0.836363636363636,,,
15,0.828467741935484,0.963145161290323,0.923145161290323,0.960483870967742,0.886935483870968,0.895161290322581,0.735806451612903,0.937983870967742,0.821209677419355,0.741129032258065,,,
57,0.785116389173834,0.912637891580526,0.900793813619506,0.954233409610984,0.767961808569399,0.842846997553855,0.706012783082143,0.938235619032589,0.767931823561903,0.84156868933954,,,
22,0.71836627140975,0.912911725955204,0.92832674571805,0.976548089591568,0.791594202898551,0.879841897233202,0.68437417654809,0.960474308300395,0.754624505928854,0.872727272727273,,,
20,0.668048780487805,0.897351916376307,0.955087108013937,0.97979094076655,0.77588850174216,0.862369337979094,0.693658536585366,0.89616724738676,0.664668989547038,0.869686411149826,,,
21,0.754243430987617,0.931470854726669,0.898127453941408,0.967985502869224,0.847055270311084,0.933554817275748,0.694593778314709,0.878254303835699,0.759136212624585,0.869525823014195,,,
5,0.867272727272727,0.863636363636364,0.823636363636364,0.818181818181818,0.938181818181818,0.818181818181818,0.816363636363636,0.792727272727273,0.858181818181818,0.818181818181818,,,
26,0.763892920496694,0.950620867602,0.876681180454765,0.961941622318981,0.740945008869537,0.882438316400581,0.743170456378004,0.950072568940494,0.747637477826157,0.897435897435897,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
4,0.746666666666667,0.946666666666667,0.873333333333333,0.9,0.966666666666667,0.966666666666667,0.81,0.966666666666667,0.723333333333333,0.933333333333333,,,
35,0.759584171696848,0.933702213279678,0.91336686787391,0.973373574782025,0.762769953051643,0.864721663313212,0.718618376928236,0.948993963782696,0.742354124748491,0.853655264922871,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
35,0.785647216633132,0.934352783366868,0.915674044265593,0.981958417169685,0.762971160295104,0.858350100603621,0.721301140174379,0.957726358148893,0.779771965124078,0.860429242119383,,,
35,0.677692823608316,0.912515090543259,0.92177733065057,0.965593561368209,0.759000670690811,0.841247484909456,0.725378940308518,0.954728370221328,0.683977196512408,0.869751844399732,,,
4,0.803333333333333,0.766666666666666,0.943333333333333,0.933333333333333,0.966666666666667,0.9,0.78,0.903333333333333,0.83,0.933333333333333,,,
7,0.81,0.930714285714286,0.837857142857143,0.95,0.806428571428572,0.957142857142857,0.836428571428571,0.855,0.841428571428571,0.75,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
3,0.807142857142857,0.942857142857143,1,0.928571428571429,0.8,0.928571428571429,0.864285714285714,0.928571428571429,0.785714285714286,0.714285714285714,,,
1,1,1,1,1,1,1,1,1,1,1,,,
3,0.907142857142857,0.928571428571428,0.9,0.785714285714286,0.964285714285714,1,0.721428571428571,0.828571428571429,0.928571428571429,0.714285714285714,,,
4,0.806666666666667,0.933333333333333,0.936666666666667,0.966666666666667,0.966666666666667,0.9,0.78,0.966666666666667,0.81,0.933333333333333,,,
4,0.886666666666667,0.966666666666667,0.936666666666667,0.966666666666667,0.966666666666667,0.833333333333333,0.81,0.933333333333333,0.876666666666667,0.933333333333333,,,
35,0.708940308517773,0.915338698859825,0.926022803487592,0.979007377598927,0.758095238095238,0.870355466130114,0.715969148222669,0.9580348759222,0.729175050301811,0.868276324614352,,,
