timestamp,mode,algo,model_name,episodes,steps,cycle_id,training_time,testing_time,winsize,test_cases,failed_test_cases, apfd, nrpa, random_apfd, optimal_apfd
17/08/2020 23:01:59,LISTWISE,PPO2,LISTWISE_PPO2_0_66,1000,45000,919d3ec4adbaf64cb6b7e9f40f82432b2159d510,1178.603,745.95,4,27,0,0,0.7118326118326118,0,0
17/08/2020 23:02:25,LISTWISE,PPO2,LISTWISE_PPO2_0_67,1000,45000,bdf8e5c049a7f6bbe706c6d35bff55a79bba1e65,25047.292,679.421,4,9,0,0,0.7684210526315789,0,0
17/08/2020 23:02:28,LISTWISE,PPO2,LISTWISE_PPO2_0_68,1000,45000,00530c91c80b6b926beb5b6f9c11127403407543,1096.796,883.978,4,30,0,0,0.7610787942887361,0,0
17/08/2020 23:02:31,LISTWISE,PPO2,LISTWISE_PPO2_0_84,1000,45000,1e2151c26bccea33125da79e7c616c2c55edc855,2024.31,784.423,4,8,0,0,0.7303921568627451,0,0
17/08/2020 23:02:34,LISTWISE,PPO2,LISTWISE_PPO2_0_87,1000,45000,fb78cbb077f6b0b6405ab0c7d74c7c3cce29bf9b,1203.757,674.286,4,8,0,0,0.7598039215686274,0,0
17/08/2020 23:02:36,LISTWISE,PPO2,LISTWISE_PPO2_0_88,1000,45000,453c56cff0dbbc0ecefaa7f20b8df6d11d6d12ec,1246.835,682.122,4,14,0,0,0.7556650246305419,0,0
17/08/2020 23:02:39,LISTWISE,PPO2,LISTWISE_PPO2_0_106,1000,45000,d66b439c93f7d370d42b21b0d9b86446919880a8,1317.777,811.738,4,18,0,0,0.802275960170697,0,0
17/08/2020 23:02:42,LISTWISE,PPO2,LISTWISE_PPO2_0_109,1000,45000,759b3707f3f4a1e5eedbce479dccb0ec70237656,1358.173,872.778,4,31,0,0,0.7568164362519201,0,0
17/08/2020 23:02:49,LISTWISE,PPO2,LISTWISE_PPO2_0_110,1000,45000,e23e8e1df17a81b42073334a80fb896c67704522,5968.655,670.66,4,20,0,0,0.6452961672473868,0,0
17/08/2020 23:02:52,LISTWISE,PPO2,LISTWISE_PPO2_0_111,1000,45000,b0083b6f74be80bcf7b8bba77ad1dc56688a152f,1437.422,712.244,4,19,0,0,0.774493927125506,0,0
17/08/2020 23:02:55,LISTWISE,PPO2,LISTWISE_PPO2_0_112,1000,45000,f282e951f122c9d4a8d65d92cab1949a98da786c,1482.062,747.842,4,17,0,0,0.8252100840336134,0,0
17/08/2020 23:02:58,LISTWISE,PPO2,LISTWISE_PPO2_0_117,1000,45000,7c622a0022c15d145decebe7bb9a6c8055b4557c,1534.7759999999998,834.9,4,9,0,0,0.8035087719298246,0,0
17/08/2020 23:03:01,LISTWISE,PPO2,LISTWISE_PPO2_0_118,1000,45000,8f868d0c53820812f0298e53ee60c0cdddfbf8b2,1545.851,795.131,4,10,0,0,0.6909090909090909,0,0
17/08/2020 23:03:04,LISTWISE,PPO2,LISTWISE_PPO2_0_119,1000,45000,5819f2dbf638dd4befb1803e0e99dfe48a84f73d,1602.9859999999999,849.07,4,21,0,0,0.8212020537601933,0,0
17/08/2020 23:03:07,LISTWISE,PPO2,LISTWISE_PPO2_0_121,1000,45000,778eb5418ac6627e67ffd69252d45f8f9fb2284a,1652.567,694.994,4,12,0,0,0.8969230769230769,0,0
17/08/2020 23:03:10,LISTWISE,PPO2,LISTWISE_PPO2_0_122,1000,45000,622088ba07b5b9452b73e2b2867549540e431732,1686.354,690.976,4,6,0,0,0.8901098901098901,0,0
17/08/2020 23:03:13,LISTWISE,PPO2,LISTWISE_PPO2_0_123,1000,45000,0a7bbe29d8ecc70ecb84c7f515ffc2e9394b0a75,1740.086,727.598,4,36,0,0,0.7316426015056152,0,0
17/08/2020 23:03:29,LISTWISE,PPO2,LISTWISE_PPO2_0_124,1000,45000,5cd45cca92b4ba31d55f2e5d28aacf2a5d3fca22,14596.143,823.051,4,36,0,0,0.8696778970751573,0,0
17/08/2020 23:03:43,LISTWISE,PPO2,LISTWISE_PPO2_0_125,1000,45000,1ade8d502aacc1ab023cd01e751ace895cd753a1,12281.913,745.67,4,36,0,0,0.7662594100950265,0,0
17/08/2020 23:04:36,LISTWISE,PPO2,LISTWISE_PPO2_0_126,1000,45000,3f41cf1609fae7c8848beb0655bcf67132c7a277,52101.845,766.195,4,9,0,0,0.7859649122807018,0,0
17/08/2020 23:04:40,LISTWISE,PPO2,LISTWISE_PPO2_0_129,1000,45000,3976e6d39ec139267175324f6ebbabb9b2ecb619,1917.181,700.563,4,9,0,0,0.7333333333333333,0,0
